avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,employee_id,age,gender,marital_status
164.0,D00-SP,0,0.548967,3,0,low,0.695224,Employed,6,108858,24,Female,Unmarried
281.0,D00-FN,1,0.6968300000000001,5,0,medium,0.194355,Employed,4,108729,54,Male,Married
271.0,D00-SP,0,0.712901,4,0,medium,0.57958,Employed,2,101659,47,Male,Married
148.0,D00-SP,0,0.9473719999999999,3,0,medium,1.0,Employed,3,109160,28,Male,Unmarried
217.0,D00-SS,0,0.5530970000000001,4,0,low,0.167054,Employed,6,119830,24,Male,Unmarried
233.0,D00-SP,0,0.7231704095688735,4,0,low,0.6369560000000001,Employed,2,114687,40,Female,Married
151.0,D00-ENG,0,0.722725376662377,6,0,low,0.409562,Employed,2,108594,26,Female,Married
192.0,D00-ENG,0,1.0,4,0,high,0.744145,Employed,4,115082,37,Female,Married
136.0,D00-IT,0,0.610225,3,0,medium,0.70326,Employed,2,106407,23,Female,Unmarried
160.0,D00-IT,0,0.7195245440329218,4,0,low,0.5807829999999999,Employed,2,114657,24,Female,Unmarried
264.0,D00-MT,1,0.864108,3,0,medium,1.0,Employed,4,109870,25,Male,Unmarried
213.0,D00-SS,0,0.729999,3,0,low,0.9734709999999999,Employed,4,110874,23,Male,Unmarried
180.0,D00-IT,0,0.756055,4,0,low,0.536071,Employed,3,104145,23,Female,Unmarried
135.0,D00-SP,0,0.617023,2,0,low,0.456529,Left,3,102780,28,Male,Unmarried
164.0,D00-SP,0,0.571405,4,0,low,0.858007,Employed,3,113057,45,Male,Married
170.0,D00-SS,0,0.710672301578354,5,0,medium,0.47050699999999995,Employed,2,111295,50,Male,Married
157.0,D00-IT,0,0.8922190000000001,4,0,low,0.672805,Employed,2,100539,50,Female,Married
144.0,D00-ENG,1,0.8803479999999999,4,0,low,0.90595,Employed,3,114897,41,Male,Married
240.0,D00-IT,0,0.9004549999999999,5,0,medium,0.932743,Left,5,111808,32,Male,Married
230.0,D00-PD,0,0.6341939999999999,3,0,low,0.737685,Employed,2,111936,22,Female,Unmarried
177.0,D00-SS,1,0.37652800000000003,6,0,medium,0.589399,Employed,2,115901,43,Male,Married
221.0,D00-ENG,1,0.805053,4,0,low,0.932998,Employed,3,109884,44,Male,Married
187.0,D00-MN,0,0.632533,3,0,high,0.881158,Employed,2,114618,23,Male,Unmarried
128.0,D00-ENG,0,0.317279,4,0,medium,0.35425999999999996,Employed,4,105014,34,Male,Married
164.0,D00-FN,0,0.8007270000000001,3,0,medium,0.9667610000000001,Employed,2,114675,22,Female,Unmarried
134.0,D00-AD,0,0.700876,6,0,high,0.45598599999999995,Employed,8,108116,45,Female,Married
149.0,D00-SS,0,0.8878209999999999,2,0,low,0.860261,Employed,3,107056,28,Male,Unmarried
109.0,D00-ENG,1,0.688718,3,0,low,0.687016,Employed,5,107653,25,Female,Unmarried
228.0,D00-SS,0,1.0,2,0,low,0.248175,Employed,3,137746,24,Female,Unmarried
242.0,D00-SP,0,0.9089430000000001,5,0,medium,0.725403,Left,5,118959,30,Male,Married
136.0,D00-SS,0,0.658188,5,0,medium,0.675034,Employed,3,111224,44,Female,Married
248.0,D00-SP,0,0.734296,2,0,low,0.685611,Employed,3,108957,27,Male,Unmarried
249.0,D00-SS,0,0.845217,3,0,low,0.779043,Employed,3,117347,26,Male,Unmarried
259.0,D00-SS,1,0.706499,4,0,low,0.509029,Employed,2,113718,54,Female,Married
238.0,D00-SP,0,0.830936,5,0,medium,0.909035,Left,5,134427,49,Female,Married
150.0,D00-MT,0,0.876705,3,0,medium,0.9239,Employed,2,139547,27,Male,Unmarried
180.0,D00-FN,0,0.601248,3,0,low,0.6533939999999999,Employed,3,103645,23,Female,Unmarried
308.0,D00-IT,0,0.9600989999999999,7,0,medium,0.13113699999999998,Left,4,115277,33,Male,Married
248.0,D00-PR,1,0.797823,5,0,low,0.7532939999999999,Employed,2,115246,49,Male,Married
131.0,D00-UN,1,0.525492,2,0,medium,0.402331,Left,3,102447,25,Male,Unmarried
245.0,D00-SS,0,0.557607,3,0,low,0.559321,Employed,3,137583,26,Female,Unmarried
224.0,D00-UN,0,0.5665899999999999,3,0,low,0.6474270000000001,Employed,3,117422,23,Female,Unmarried
174.0,D00-SS,0,0.643608,6,0,medium,0.15071400000000001,Employed,3,117729,41,Female,Married
250.0,D00-SP,0,0.757767,3,0,low,0.704129,Employed,3,113300,29,Male,Unmarried
132.0,D00-SP,0,0.5163479999999999,2,0,low,0.351044,Left,3,117427,25,Male,Unmarried
206.0,D00-FN,0,0.675864,2,0,low,0.587677,Employed,3,104730,25,Female,Unmarried
151.0,D00-SS,0,0.515062,2,0,low,0.364744,Left,3,109609,27,Male,Unmarried
256.0,D00-SS,1,0.5481689999999999,5,0,low,0.564588,Employed,4,110255,34,Female,Married
286.0,D00-SP,0,0.350567,5,0,low,0.908653,Employed,4,102792,49,Male,Married
270.0,D00-IT,0,0.9118950000000001,5,0,high,0.721988,Left,5,107122,33,Male,Married
218.0,D00-MT,0,0.471775,4,0,low,0.23237800000000003,Employed,4,102622,45,Male,Married
134.0,D00-IT,0,0.7195245440329218,5,0,high,0.705559,Employed,3,104573,33,Male,Married
187.0,D00-PD,1,0.965417,4,0,low,0.810816,Employed,6,109015,53,Female,Married
166.0,D00-SS,1,0.50947,3,0,medium,0.975885,Employed,6,108270,27,Male,Unmarried
158.0,D00-PD,0,0.43862700000000004,2,0,medium,0.5952970000000001,Employed,2,102290,24,Female,Unmarried
175.0,D00-SS,0,0.45295,3,0,medium,0.521424,Employed,3,107476,24,Female,Unmarried
139.0,D00-SP,0,0.759532,5,0,medium,0.20739899999999997,Employed,3,115169,52,Male,Married
211.0,D00-MT,0,1.0,4,1,low,1.0,Employed,2,108656,27,Male,Unmarried
261.0,D00-SS,0,0.86765,4,0,medium,0.903216,Employed,4,112076,30,Male,Married
154.0,D00-SS,0,0.580014,2,0,high,0.9621709999999999,Employed,4,110469,28,Male,Unmarried
240.0,D00-SP,0,1.0,5,0,low,0.831464,Left,5,113559,30,Male,Married
196.0,D00-PR,0,0.670573,3,0,low,0.539691,Employed,3,108463,25,Female,Unmarried
152.0,D00-ENG,0,0.443904,3,0,medium,0.5285479999999999,Employed,2,114388,25,Male,Unmarried
145.0,D00-MN,0,0.8747790000000001,5,0,low,0.208234,Employed,3,109608,39,Male,Married
156.0,D00-PD,0,0.964467,4,0,medium,0.808347,Employed,3,141835,40,Female,Married
250.0,D00-PR,0,0.573864,4,0,medium,0.713919,Employed,2,103069,50,Male,Married
283.0,D00-IT,0,0.90902,6,0,low,0.154657,Left,5,104281,45,Male,Married
143.0,D00-IT,0,0.43871400000000005,3,0,medium,0.31105700000000003,Employed,4,133084,25,Female,Unmarried
155.0,D00-IT,0,0.512702,2,0,low,0.46887299999999993,Left,3,119658,29,Male,Unmarried
185.0,D00-SS,1,0.935426,4,0,medium,0.673733,Employed,2,104508,41,Female,Married
217.0,D00-SS,0,0.710672301578354,5,0,medium,0.738201,Employed,2,115700,52,Male,Married
222.0,D00-MN,0,0.582376,5,0,high,0.722223,Employed,10,117732,40,Male,Married
275.0,D00-SP,1,0.8811690000000001,3,0,medium,0.762961,Employed,4,101186,24,Male,Unmarried
217.0,D00-SS,0,0.846073,4,0,medium,0.23099299999999998,Employed,5,114916,25,Male,Unmarried
215.0,D00-SP,1,0.727403,5,0,low,0.857188,Employed,2,113092,46,Male,Married
222.0,D00-ENG,0,0.8912030000000001,6,0,low,0.269967,Employed,8,111147,47,Male,Married
259.0,D00-PD,0,0.528483,5,0,medium,0.10578699999999999,Employed,5,109635,47,Male,Married
261.0,D00-SP,0,0.8705950000000001,6,0,low,0.149232,Left,4,106991,40,Male,Married
99.0,D00-SP,1,0.8816649999999999,5,0,high,0.360754,Employed,2,113445,28,Female,Married
260.0,D00-PR,0,0.699204608974359,3,0,low,0.9543379999999999,Employed,2,119567,28,Male,Unmarried
184.0,D00-ENG,0,0.955988,4,0,medium,0.533698,Employed,3,106275,46,Female,Married
177.0,D00-UN,0,0.779296,4,0,high,0.786728,Employed,2,109028,30,Female,Married
156.0,D00-SS,0,0.706314,4,0,low,0.751154,Employed,3,101407,37,Male,Married
204.0,D00-SS,0,0.726729,4,0,low,0.9689780000000001,Employed,2,118207,23,Female,Unmarried
205.0,D00-ENG,0,0.648586,4,0,medium,0.586888,Employed,3,117877,30,Male,Married
156.0,D00-FN,0,0.5081140000000001,3,0,medium,0.6984090000000001,Employed,4,104609,23,Male,Unmarried
120.0,D00-MT,0,0.721493,2,0,medium,0.458298,Employed,2,100430,29,Male,Unmarried
266.0,D00-SP,1,0.9417770000000001,3,0,low,0.702692,Employed,3,106614,29,Male,Unmarried
206.0,D00-SP,0,0.852352,4,0,low,0.948845,Employed,2,103466,23,Male,Unmarried
242.0,D00-SP,0,0.5337149999999999,4,0,medium,1.0,Employed,2,111241,39,Male,Married
160.0,D00-ENG,0,0.9357129999999999,2,0,medium,0.9516629999999999,Employed,6,109701,29,Male,Unmarried
128.0,D00-IT,0,0.562346,3,0,medium,0.668114,Employed,3,101097,25,Male,Unmarried
183.0,D00-ENG,0,0.777449,3,0,low,1.0,Employed,2,102172,25,Female,Unmarried
246.0,D00-FN,0,0.9119780000000001,3,0,low,0.937163,Employed,2,100817,27,Male,Unmarried
193.0,D00-SS,0,0.40825500000000003,3,0,medium,0.57377,Employed,6,117391,27,Male,Unmarried
249.0,D00-IT,0,0.495679,2,0,high,0.9537959999999999,Employed,2,108616,22,Female,Unmarried
255.0,D00-ENG,1,0.631352,4,0,low,0.852189,Employed,4,110592,23,Female,Unmarried
274.0,D00-MT,0,0.749908,3,0,low,0.702325,Employed,3,113910,22,Male,Unmarried
280.0,D00-FN,0,0.7247044787878789,2,0,medium,0.854033,Employed,3,105435,24,Male,Unmarried
163.0,D00-SS,1,0.930372,4,0,low,0.729295,Employed,3,111477,46,Female,Married
149.0,D00-MT,0,0.5413479999999999,2,0,low,0.46648100000000003,Left,3,105393,27,Male,Unmarried
172.0,D00-SP,0,0.971367,5,0,medium,0.14514200000000002,Employed,5,110808,47,Male,Married
268.0,D00-MT,0,0.6596609999999999,3,0,high,0.7539560000000001,Employed,4,104044,26,Male,Unmarried
243.0,D00-UN,1,0.6137319999999999,3,0,low,0.7762319999999999,Employed,2,139222,28,Male,Unmarried
222.0,D00-SS,0,0.709277,4,0,medium,0.757424,Employed,4,130111,39,Male,Married
261.0,D00-SS,0,0.934894,5,0,medium,0.790934,Left,6,108357,53,Male,Married
192.0,D00-ENG,1,0.557127,5,0,low,0.8338120000000001,Employed,3,106588,35,Male,Married
198.0,D00-ENG,0,0.9267799999999999,5,0,low,0.8758520000000001,Employed,3,107322,43,Male,Married
284.0,D00-ENG,0,0.40324899999999997,2,0,high,0.43831899999999996,Employed,3,114718,29,Male,Unmarried
166.0,D00-SS,0,0.665425,3,0,low,0.615027,Employed,2,133284,29,Male,Unmarried
190.0,D00-SS,0,0.9368200000000001,5,0,medium,0.739624,Employed,3,130654,39,Female,Married
235.0,D00-IT,0,0.6834979999999999,3,0,medium,0.9235639999999999,Employed,3,106391,23,Female,Unmarried
112.0,D00-IT,0,0.73637,6,0,medium,0.304764,Employed,4,103240,47,Male,Married
270.0,D00-SP,0,0.621102,4,0,medium,0.903357,Employed,4,105786,52,Male,Married
237.0,D00-MN,0,0.731479,4,0,medium,0.710542,Employed,4,105038,25,Female,Unmarried
191.0,D00-IT,0,0.506598,4,0,low,0.11254700000000001,Employed,5,112844,49,Male,Married
108.0,D00-ENG,0,0.692721,3,0,low,0.41678999999999994,Employed,4,100857,26,Male,Unmarried
242.0,D00-MT,0,0.510714,5,0,medium,0.0854245,Employed,4,101462,50,Male,Married
164.0,D00-SS,0,0.867533,4,0,low,0.5737869999999999,Employed,3,111373,45,Male,Married
262.0,D00-IT,0,0.607995,4,0,medium,0.7816850000000001,Employed,3,114659,33,Female,Married
136.0,D00-MT,0,0.975354,4,0,medium,0.502398,Employed,3,100952,31,Female,Married
149.0,D00-SS,0,0.710672301578354,2,0,low,0.41536000000000006,Left,3,116058,26,Male,Unmarried
151.0,D00-PD,0,0.889282,3,0,low,0.556841,Employed,3,113785,22,Male,Unmarried
225.0,D00-UN,0,0.89144,3,0,medium,0.803501,Employed,4,107423,26,Male,Unmarried
172.0,D00-PD,0,0.722124,3,0,medium,0.619421,Employed,6,115231,29,Male,Unmarried
152.0,D00-SP,0,0.873606,6,0,medium,0.213011,Employed,4,110882,54,Male,Married
216.0,D00-IT,0,0.8473700000000001,5,0,medium,0.809742,Employed,4,118339,53,Male,Married
194.0,D00-UN,1,0.7176792874999995,5,0,low,0.536454,Employed,3,101220,51,Male,Married
153.0,D00-SS,1,0.662117,4,0,medium,0.396031,Employed,3,100637,32,Male,Married
168.0,D00-FN,0,0.701484,4,0,medium,0.47906899999999997,Employed,3,108887,52,Male,Married
250.0,D00-MT,0,0.911516,3,0,medium,0.825541,Employed,2,112601,22,Male,Unmarried
229.0,D00-IT,1,0.770993,3,0,low,0.498299,Employed,3,106652,23,Female,Unmarried
166.0,D00-ENG,1,0.45595,4,0,medium,0.631735,Employed,4,112446,52,Male,Married
135.0,D00-IT,0,0.966087,2,0,medium,0.707733,Employed,4,103166,22,Male,Unmarried
210.0,D00-SP,0,0.7231704095688735,3,0,medium,0.5364479999999999,Employed,2,110173,22,Female,Unmarried
251.0,D00-ENG,0,0.45348900000000003,3,0,medium,0.755034,Employed,2,101762,25,Male,Unmarried
158.0,D00-PD,0,0.514895,2,0,low,0.408823,Left,3,104792,25,Male,Unmarried
238.0,D00-MT,1,0.521567,6,0,low,0.13313,Employed,6,119598,29,Female,Married
274.0,D00-SS,1,0.868016,4,0,low,0.828249,Employed,2,105464,39,Male,Married
174.0,D00-SS,0,0.9583649999999999,4,0,low,0.561509,Employed,4,103343,46,Male,Married
137.0,D00-IT,0,0.8613850000000001,5,0,high,0.8114899999999999,Employed,4,107216,37,Male,Married
254.0,D00-SS,0,0.993115,7,0,low,0.0726025,Left,4,115124,57,Male,Married
145.0,D00-SS,0,0.591274,3,0,low,0.8310540000000001,Employed,8,106039,28,Male,Unmarried
185.0,D00-FN,0,0.896805,4,0,low,0.757981,Employed,3,106631,39,Male,Married
261.0,D00-MT,0,0.745834,4,0,low,0.61547,Employed,2,113328,47,Male,Married
200.0,D00-IT,0,0.802686,4,0,low,0.607391,Employed,4,100409,24,Male,Unmarried
223.0,D00-SS,0,0.867044,5,0,low,0.782015,Left,5,107105,46,Male,Married
165.0,D00-SP,0,0.83842,3,0,low,0.598248,Employed,4,102612,28,Male,Unmarried
178.0,D00-ENG,1,0.748208,3,0,low,0.149921,Employed,3,112962,29,Male,Unmarried
264.0,D00-ENG,0,0.722492,6,0,low,0.169988,Left,4,106651,47,Male,Married
262.0,D00-SS,0,0.910668,4,0,medium,0.9706940000000001,Employed,2,107892,43,Male,Married
142.0,D00-SS,0,0.6555340000000001,4,0,low,0.822267,Employed,4,143550,40,Female,Married
272.0,D00-SP,0,0.5704520000000001,4,0,low,0.807687,Employed,2,115645,30,Male,Married
236.0,D00-ENG,0,0.8746440000000001,5,0,medium,0.785654,Left,6,109031,41,Male,Married
266.0,D00-UN,0,0.7176792874999995,4,0,medium,0.7064590000000001,Employed,3,113542,44,Male,Married
192.0,D00-SS,1,0.5216689999999999,3,0,low,0.7087,Employed,3,107734,23,Female,Unmarried
146.0,D00-ENG,1,0.597341,3,0,medium,0.11766199999999999,Employed,6,113688,23,Female,Unmarried
304.0,D00-SS,0,0.939443,6,0,low,0.148025,Left,4,100218,33,Male,Married
304.0,D00-MN,0,0.851514,6,0,medium,0.16645,Left,4,109791,42,Male,Married
273.0,D00-SS,0,0.8704649999999999,4,0,medium,0.921618,Employed,10,104206,40,Female,Married
213.0,D00-UN,0,0.910638,5,0,high,1.0,Employed,2,109283,36,Male,Married
152.0,D00-FN,0,0.496996,2,0,medium,0.5294439999999999,Employed,2,115612,23,Male,Unmarried
254.0,D00-PD,0,0.513498,3,0,low,0.47868299999999997,Employed,2,105097,24,Female,Unmarried
241.0,D00-UN,0,0.969455,4,0,low,0.8363649999999999,Left,5,102840,50,Male,Married
127.0,D00-IT,0,0.7195245440329218,2,0,low,0.37356100000000003,Left,3,101749,27,Male,Unmarried
215.0,D00-SS,1,0.580234,3,0,low,0.838678,Employed,4,101456,28,Male,Unmarried
82.0,D00-TP,0,0.0,1,0,medium,0.0,Employed,1,103832,26,Male,Unmarried
156.0,D00-SP,1,0.9134700000000001,2,0,low,0.944674,Employed,3,105431,25,Male,Unmarried
160.0,D00-UN,0,0.7176792874999995,3,0,medium,0.8215450000000001,Employed,2,112989,28,Male,Unmarried
120.0,D00-PR,0,0.47608500000000004,2,0,low,0.435032,Employed,3,106249,25,Female,Unmarried
199.0,D00-IT,0,0.864698,3,0,medium,0.901804,Employed,3,100854,27,Male,Unmarried
206.0,D00-SS,0,0.633542,4,0,medium,0.773196,Employed,3,100977,42,Male,Married
140.0,D00-UN,1,0.8594129999999999,3,0,low,0.16000799999999998,Employed,6,108538,23,Male,Unmarried
255.0,D00-MN,0,0.5607489999999999,5,0,medium,0.792704,Employed,4,115626,46,Male,Married
200.0,D00-SP,0,0.7231704095688735,3,0,low,0.0858082,Employed,3,115207,29,Male,Unmarried
188.0,D00-SS,0,0.611521,5,0,medium,0.13683299999999998,Employed,7,104276,42,Male,Married
301.0,D00-ENG,0,0.9067620000000001,7,0,medium,0.15851800000000002,Left,4,119493,47,Male,Married
248.0,D00-SP,0,0.7231704095688735,4,0,medium,0.838627,Employed,2,119428,39,Male,Married
142.0,D00-SS,1,0.866175,3,0,medium,0.688967,Employed,6,108209,24,Male,Unmarried
275.0,D00-ENG,0,0.808442,3,0,low,0.587951,Employed,2,108883,23,Female,Unmarried
259.0,D00-SS,0,0.5397,4,0,low,0.741876,Employed,2,112401,24,Male,Unmarried
154.0,D00-MT,0,0.7595,4,0,medium,0.482574,Employed,3,114299,29,Male,Unmarried
134.0,D00-SS,0,0.798951,3,0,medium,0.8379989999999999,Employed,4,117618,25,Female,Unmarried
233.0,D00-SP,0,0.5691579999999999,4,0,medium,0.688718,Employed,2,111970,41,Male,Married
171.0,D00-IT,0,0.624239,4,0,medium,0.208554,Employed,6,114171,52,Male,Married
248.0,D00-SS,0,0.947832,4,0,low,0.930371,Left,5,111387,30,Male,Married
49.0,D00-TP,0,0.0,2,0,medium,0.0,Employed,1,118113,25,Female,Unmarried
230.0,D00-SS,0,0.8017310000000001,5,0,medium,0.129583,Employed,4,116497,53,Male,Married
224.0,D00-SS,1,0.710672301578354,4,0,low,0.882892,Employed,3,104210,29,Male,Unmarried
248.0,D00-SS,0,1.0,5,0,low,0.8468399999999999,Left,5,111196,39,Male,Married
263.0,D00-SS,0,0.744947,6,0,low,0.75962,Employed,6,116264,50,Male,Married
162.0,D00-ENG,0,0.592206,4,0,low,0.8810969999999999,Employed,2,147957,38,Female,Married
188.0,D00-SS,0,0.710227,5,0,low,1.0,Employed,2,103331,35,Male,Married
228.0,D00-IT,1,0.603146,3,0,low,0.778645,Employed,2,117921,27,Male,Unmarried
220.0,D00-UN,0,0.893559,3,0,medium,0.8900129999999999,Employed,4,103018,22,Male,Unmarried
239.0,D00-PD,0,0.870086,4,0,low,0.771251,Left,5,116754,35,Male,Married
162.0,D00-ENG,0,0.558318,3,0,medium,1.0,Employed,3,105794,23,Male,Unmarried
181.0,D00-ENG,1,0.900495,4,0,low,0.7527520000000001,Employed,2,101377,44,Male,Married
274.0,D00-SP,0,0.646728,3,0,medium,0.775884,Employed,3,109661,22,Female,Unmarried
233.0,D00-MT,0,0.7149338820301787,4,0,high,0.800477,Employed,2,100509,49,Female,Married
241.0,D00-PD,0,0.9276,4,0,medium,0.220246,Employed,6,119997,39,Male,Married
265.0,D00-IT,0,0.813092,4,0,medium,0.597254,Employed,2,100984,29,Male,Unmarried
197.0,D00-IT,0,0.604038,4,0,medium,0.6378229999999999,Employed,7,108099,50,Male,Married
143.0,D00-MN,0,0.673852,4,0,medium,0.641157,Employed,8,102064,45,Male,Married
161.0,D00-ENG,0,0.970091,3,0,low,0.752738,Employed,3,107279,27,Male,Unmarried
234.0,D00-SS,0,0.614074,3,0,high,0.5266689999999999,Employed,2,112767,27,Male,Unmarried
186.0,D00-ENG,0,0.586915,5,0,medium,0.8885549999999999,Employed,2,105571,50,Male,Married
213.0,D00-FN,0,0.726534,5,0,high,0.32608000000000004,Employed,2,108444,36,Male,Married
235.0,D00-MN,0,0.9464959999999999,4,0,medium,0.730212,Employed,3,104132,30,Female,Married
240.0,D00-SP,0,0.74525,3,0,medium,0.528645,Employed,3,112467,25,Male,Unmarried
139.0,D00-SS,0,0.5895050000000001,3,0,low,0.904242,Employed,3,117210,29,Male,Unmarried
246.0,D00-UN,0,0.8566030000000001,3,0,high,0.957195,Employed,3,111640,25,Male,Unmarried
180.0,D00-SS,0,0.557828,4,0,high,0.946873,Employed,5,117194,28,Male,Unmarried
266.0,D00-MN,0,0.9274959999999999,5,1,high,0.713533,Employed,10,102742,26,Female,Married
160.0,D00-ENG,0,0.530245,2,0,medium,0.46868999999999994,Left,3,107039,22,Male,Unmarried
221.0,D00-SS,1,0.854291,3,0,medium,0.9491639999999999,Employed,3,110280,25,Female,Unmarried
139.0,D00-ENG,0,0.740156,2,0,medium,0.74507,Employed,2,103019,26,Male,Unmarried
287.0,D00-SS,0,0.939897,3,0,medium,0.772562,Employed,5,117911,29,Male,Unmarried
135.0,D00-SS,0,0.646302,4,0,medium,0.8600200000000001,Employed,2,107325,52,Male,Married
233.0,D00-IT,0,0.9589290000000001,4,0,medium,0.9985450000000001,Employed,6,105440,47,Female,Married
211.0,D00-PD,1,0.8007340000000001,6,0,medium,0.650837,Employed,4,103830,53,Male,Married
239.0,D00-IT,0,0.8345879999999999,3,0,low,0.577455,Employed,3,119351,26,Male,Unmarried
249.0,D00-PD,0,0.795215,5,0,low,0.350524,Employed,6,105218,33,Male,Married
242.0,D00-SP,0,0.9057950000000001,5,0,medium,0.875914,Left,5,110021,39,Male,Married
154.0,D00-UN,0,0.7176792874999995,3,0,low,0.838614,Employed,2,133303,25,Female,Unmarried
204.0,D00-MN,1,0.955513,5,0,medium,0.391921,Employed,5,108336,50,Male,Married
160.0,D00-SP,0,0.9074770000000001,4,0,medium,0.578813,Employed,2,109250,29,Female,Married
177.0,D00-AD,0,0.807872,4,0,medium,0.765409,Employed,3,109873,28,Male,Unmarried
230.0,D00-SP,0,0.8816219999999999,5,0,medium,0.20965300000000003,Employed,3,108747,42,Male,Married
226.0,D00-SS,0,0.5045189999999999,5,0,medium,0.160633,Employed,3,107339,46,Female,Married
108.0,D00-SS,0,0.6319560000000001,4,0,low,0.982174,Employed,6,117470,42,Male,Married
157.0,D00-SS,0,0.589554,2,0,low,0.473355,Left,3,119329,22,Male,Unmarried
160.0,D00-ENG,0,0.54903,4,0,medium,0.24456599999999998,Employed,4,106976,54,Male,Married
149.0,D00-IT,0,0.5500010000000001,4,0,medium,0.673417,Employed,3,108774,28,Male,Unmarried
169.0,D00-SS,1,0.9428219999999999,3,0,low,0.902467,Employed,2,140969,29,Female,Unmarried
272.0,D00-PD,0,0.738935,3,0,low,0.629692,Employed,2,101446,25,Female,Unmarried
157.0,D00-ENG,0,0.5841810000000001,4,0,low,0.534012,Employed,2,115928,45,Female,Married
115.0,D00-ENG,0,0.722725376662377,4,0,medium,0.527208,Employed,3,113462,50,Male,Married
124.0,D00-ENG,0,0.534484,3,0,low,0.261031,Employed,3,103052,28,Male,Unmarried
230.0,D00-MT,1,0.608313,5,0,low,0.816573,Employed,3,106501,50,Male,Married
253.0,D00-SS,0,0.557355,5,0,medium,0.729651,Employed,6,112842,39,Male,Married
166.0,D00-SS,0,0.713322,4,0,low,0.520891,Employed,2,106513,54,Female,Married
180.0,D00-IT,0,0.758429,4,0,low,0.557767,Employed,3,114320,38,Female,Married
251.0,D00-ENG,0,0.509532,4,0,medium,0.91659,Employed,2,101440,41,Female,Married
133.0,D00-PD,1,0.8591110000000001,3,0,low,0.541909,Employed,2,104471,25,Male,Unmarried
233.0,D00-IT,0,0.9150020000000001,3,0,medium,0.652032,Employed,3,101452,24,Female,Unmarried
221.0,D00-ENG,0,0.504199,5,0,medium,0.74234,Employed,3,113601,32,Male,Married
192.0,D00-ENG,0,0.572753,4,0,high,0.666718,Employed,3,112819,35,Male,Married
210.0,D00-SP,0,0.8355440000000001,6,0,medium,0.14644200000000002,Employed,4,102503,50,Female,Married
100.0,D00-IT,0,0.7499140000000001,2,0,low,0.595133,Employed,3,118049,26,Male,Unmarried
233.0,D00-IT,0,0.939321,3,0,medium,0.663906,Employed,4,140443,29,Female,Unmarried
144.0,D00-PD,1,0.49011400000000005,2,0,low,0.379102,Left,3,114795,23,Male,Unmarried
